State,Year,Count,Sheltered,Unsheltered
Florida,2007-01-01,518,False,True
Florida,2007-01-01,435,False,True
Florida,2007-01-01,83,True,True
Florida,2007-01-01,528,True,True
Florida,2007-01-01,4397,False,True
Florida,2007-01-01,2086,True,False
Florida,2007-01-01,147,True,True
Florida,2007-01-01,1050,True,False
Florida,2007-01-01,584,True,True
Florida,2007-01-01,466,True,False
Florida,2007-01-01,6483,True,True
Florida,2007-01-01,381,True,True
Florida,2007-01-01,5433,False,True
Florida,2007-01-01,3813,False,True
Florida,2007-01-01,1620,True,True
Florida,2007-01-01,611,True,True
Florida,2007-01-01,2129,False,True
Florida,2007-01-01,397,True,False
Florida,2007-01-01,197,True,True
Florida,2007-01-01,1305,True,False
Florida,2007-01-01,911,True,True
Florida,2007-01-01,394,True,False
Florida,2007-01-01,2526,True,True
Florida,2007-01-01,414,True,True
Florida,2007-01-01,1221,False,True
Florida,2007-01-01,1218,False,True
Florida,2007-01-01,3,True,True
Florida,2007-01-01,197,True,True
Florida,2007-01-01,593,False,True
Florida,2007-01-01,209,True,False
Florida,2007-01-01,179,True,True
Florida,2007-01-01,487,True,False
Florida,2007-01-01,336,True,True
Florida,2007-01-01,151,True,False
Florida,2007-01-01,802,True,True
Florida,2007-01-01,18,True,True
Florida,2007-01-01,315,False,True
Florida,2007-01-01,257,False,True
Florida,2007-01-01,58,True,True
Florida,2007-01-01,184,True,True
Florida,2007-01-01,854,False,True
Florida,2007-01-01,624,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,569,True,False
Florida,2007-01-01,203,True,True
Florida,2007-01-01,366,True,False
Florida,2007-01-01,1478,True,True
Florida,2007-01-01,184,True,True
Florida,2007-01-01,909,False,True
Florida,2007-01-01,651,False,True
Florida,2007-01-01,258,True,True
Florida,2007-01-01,828,True,True
Florida,2007-01-01,1193,False,True
Florida,2007-01-01,986,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,105,True,False
Florida,2007-01-01,51,True,True
Florida,2007-01-01,54,True,False
Florida,2007-01-01,2179,True,True
Florida,2007-01-01,828,True,True
Florida,2007-01-01,2074,False,True
Florida,2007-01-01,1142,False,True
Florida,2007-01-01,932,True,True
Florida,2007-01-01,150,True,True
Florida,2007-01-01,434,False,True
Florida,2007-01-01,156,True,False
Florida,2007-01-01,100,True,True
Florida,2007-01-01,495,True,False
Florida,2007-01-01,364,True,True
Florida,2007-01-01,131,True,False
Florida,2007-01-01,590,True,True
Florida,2007-01-01,50,True,True
Florida,2007-01-01,95,False,True
Florida,2007-01-01,70,False,True
Florida,2007-01-01,25,True,True
Florida,2007-01-01,951,True,True
Florida,2007-01-01,2009,False,True
Florida,2007-01-01,1814,True,False
Florida,2007-01-01,324,True,True
Florida,2007-01-01,2003,True,False
Florida,2007-01-01,1239,True,True
Florida,2007-01-01,764,True,False
Florida,2007-01-01,3823,True,True
Florida,2007-01-01,627,True,True
Florida,2007-01-01,1820,False,True
Florida,2007-01-01,770,False,True
Florida,2007-01-01,1050,True,True
Florida,2007-01-01,179,True,True
Florida,2007-01-01,589,False,True
Florida,2007-01-01,89,True,False
Florida,2007-01-01,5,True,True
Florida,2007-01-01,263,True,False
Florida,2007-01-01,181,True,True
Florida,2007-01-01,82,True,False
Florida,2007-01-01,678,True,True
Florida,2007-01-01,174,True,True
Florida,2007-01-01,415,False,True
Florida,2007-01-01,408,False,True
Florida,2007-01-01,7,True,True
Florida,2007-01-01,202,True,True
Florida,2007-01-01,972,False,True
Florida,2007-01-01,762,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,458,True,False
Florida,2007-01-01,145,True,True
Florida,2007-01-01,313,True,False
Florida,2007-01-01,1734,True,True
Florida,2007-01-01,202,True,True
Florida,2007-01-01,1276,False,True
Florida,2007-01-01,827,False,True
Florida,2007-01-01,449,True,True
Florida,2007-01-01,416,True,True
Florida,2007-01-01,2237,False,True
Florida,2007-01-01,506,True,False
Florida,2007-01-01,282,True,True
Florida,2007-01-01,1585,True,False
Florida,2007-01-01,1087,True,True
Florida,2007-01-01,498,True,False
Florida,2007-01-01,2743,True,True
Florida,2007-01-01,134,True,True
Florida,2007-01-01,1158,False,True
Florida,2007-01-01,1150,False,True
Florida,2007-01-01,8,True,True
Florida,2007-01-01,36,True,True
Florida,2007-01-01,368,False,True
Florida,2007-01-01,261,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,347,True,False
Florida,2007-01-01,210,True,True
Florida,2007-01-01,137,True,False
Florida,2007-01-01,629,True,True
Florida,2007-01-01,36,True,True
Florida,2007-01-01,282,False,True
Florida,2007-01-01,158,False,True
Florida,2007-01-01,124,True,True
Florida,2007-01-01,119,True,True
Florida,2007-01-01,1099,False,True
Florida,2007-01-01,139,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,106,True,False
Florida,2007-01-01,36,True,True
Florida,2007-01-01,70,True,False
Florida,2007-01-01,1238,True,True
Florida,2007-01-01,119,True,True
Florida,2007-01-01,1132,False,True
Florida,2007-01-01,1063,False,True
Florida,2007-01-01,69,True,True
Florida,2007-01-01,576,True,True
Florida,2007-01-01,1532,False,True
Florida,2007-01-01,367,True,False
Florida,2007-01-01,25,True,True
Florida,2007-01-01,502,True,False
Florida,2007-01-01,301,True,True
Florida,2007-01-01,201,True,False
Florida,2007-01-01,1899,True,True
Florida,2007-01-01,551,True,True
Florida,2007-01-01,1397,False,True
Florida,2007-01-01,1231,False,True
Florida,2007-01-01,166,True,True
Florida,2007-01-01,7,True,True
Florida,2007-01-01,348,False,True
Florida,2007-01-01,132,True,False
Florida,2007-01-01,7,True,True
Florida,2007-01-01,312,True,False
Florida,2007-01-01,180,True,True
Florida,2007-01-01,132,True,False
Florida,2007-01-01,480,True,True
Florida,2007-01-01,0,True,True
Florida,2007-01-01,168,False,True
Florida,2007-01-01,168,False,True
Florida,2007-01-01,0,True,True
Florida,2007-01-01,30,True,True
Florida,2007-01-01,269,False,True
Florida,2007-01-01,44,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,211,True,False
Florida,2007-01-01,167,True,True
Florida,2007-01-01,44,True,False
Florida,2007-01-01,313,True,True
Florida,2007-01-01,30,True,True
Florida,2007-01-01,102,False,True
Florida,2007-01-01,102,False,True
Florida,2007-01-01,0,True,True
Florida,2007-01-01,240,True,True
Florida,2007-01-01,904,False,True
Florida,2007-01-01,0,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,664,True,False
Florida,2007-01-01,664,True,True
Florida,2007-01-01,0,True,False
Florida,2007-01-01,904,True,True
Florida,2007-01-01,240,True,True
Florida,2007-01-01,240,False,True
Florida,2007-01-01,240,False,True
Florida,2007-01-01,0,True,True
Florida,2007-01-01,59,True,True
Florida,2007-01-01,149,False,True
Florida,2007-01-01,101,True,False
Florida,2007-01-01,17,True,True
Florida,2007-01-01,85,True,False
Florida,2007-01-01,53,True,True
Florida,2007-01-01,32,True,False
Florida,2007-01-01,250,True,True
Florida,2007-01-01,42,True,True
Florida,2007-01-01,165,False,True
Florida,2007-01-01,96,False,True
Florida,2007-01-01,69,True,True
Florida,2007-01-01,212,True,True
Florida,2007-01-01,433,False,True
Florida,2007-01-01,1827,True,False
Florida,2007-01-01,151,True,True
Florida,2007-01-01,1379,True,False
Florida,2007-01-01,246,True,True
Florida,2007-01-01,1133,True,False
Florida,2007-01-01,2260,True,True
Florida,2007-01-01,61,True,True
Florida,2007-01-01,881,False,True
Florida,2007-01-01,187,False,True
Florida,2007-01-01,694,True,True
Florida,2007-01-01,86,True,True
Florida,2007-01-01,845,False,True
Florida,2007-01-01,1174,True,False
Florida,2007-01-01,8,True,True
Florida,2007-01-01,192,True,False
Florida,2007-01-01,144,True,True
Florida,2007-01-01,48,True,False
Florida,2007-01-01,2019,True,True
Florida,2007-01-01,78,True,True
Florida,2007-01-01,1827,False,True
Florida,2007-01-01,701,False,True
Florida,2007-01-01,1126,True,True
Florida,2007-01-01,407,True,True
Florida,2007-01-01,3163,False,True
Florida,2007-01-01,1229,True,False
Florida,2007-01-01,133,True,True
Florida,2007-01-01,3012,True,False
Florida,2007-01-01,1785,True,True
Florida,2007-01-01,1227,True,False
Florida,2007-01-01,4392,True,True
Florida,2007-01-01,274,True,True
Florida,2007-01-01,1380,False,True
Florida,2007-01-01,1378,False,True
Florida,2007-01-01,2,True,True
Florida,2007-01-01,222,True,True
Florida,2007-01-01,2451,False,True
Florida,2007-01-01,703,True,False
Florida,2007-01-01,59,True,True
Florida,2007-01-01,2453,True,False
Florida,2007-01-01,1814,True,True
Florida,2007-01-01,639,True,False
Florida,2007-01-01,3154,True,True
Florida,2007-01-01,163,True,True
Florida,2007-01-01,701,False,True
Florida,2007-01-01,637,False,True
Florida,2007-01-01,64,True,True
Florida,2007-01-01,273,True,True
Florida,2007-01-01,635,False,True
Florida,2007-01-01,95,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,450,True,False
Florida,2007-01-01,362,True,True
Florida,2007-01-01,88,True,False
Florida,2007-01-01,730,True,True
Florida,2007-01-01,273,True,True
Florida,2007-01-01,280,False,True
Florida,2007-01-01,273,False,True
Florida,2007-01-01,7,True,True
Florida,2007-01-01,147,True,True
Florida,2007-01-01,1958,False,True
Florida,2007-01-01,424,True,False
Florida,2007-01-01,54,True,True
Florida,2007-01-01,433,True,False
Florida,2007-01-01,374,True,True
Florida,2007-01-01,59,True,False
Florida,2007-01-01,2382,True,True
Florida,2007-01-01,93,True,True
Florida,2007-01-01,1949,False,True
Florida,2007-01-01,1584,False,True
Florida,2007-01-01,365,True,True
Florida,2007-01-01,289,True,True
Florida,2007-01-01,1017,False,True
Florida,2007-01-01,104,True,False
Florida,2007-01-01,120,True,True
Florida,2007-01-01,477,True,False
Florida,2007-01-01,410,True,True
Florida,2007-01-01,67,True,False
Florida,2007-01-01,1121,True,True
Florida,2007-01-01,169,True,True
Florida,2007-01-01,644,False,True
Florida,2007-01-01,607,False,True
Florida,2007-01-01,37,True,True
Florida,2007-01-01,329,True,True
Florida,2007-01-01,1302,False,True
Florida,2007-01-01,464,True,False
Florida,2007-01-01,34,True,True
Florida,2007-01-01,727,True,False
Florida,2007-01-01,314,True,True
Florida,2007-01-01,413,True,False
Florida,2007-01-01,1766,True,True
Florida,2007-01-01,295,True,True
Florida,2007-01-01,1039,False,True
Florida,2007-01-01,988,False,True
Florida,2007-01-01,51,True,True
Florida,2007-01-01,50,True,True
Florida,2007-01-01,383,False,True
Florida,2007-01-01,101,True,False
Florida,2007-01-01,0,True,True
Florida,2007-01-01,365,True,False
Florida,2007-01-01,269,True,True
Florida,2007-01-01,96,True,False
Florida,2007-01-01,484,True,True
Florida,2007-01-01,50,True,True
Florida,2007-01-01,119,False,True
Florida,2007-01-01,114,False,True
Florida,2007-01-01,5,True,True
Georgia,2007-01-01,1196,True,True
Georgia,2007-01-01,5622,False,True
Georgia,2007-01-01,1218,True,False
Georgia,2007-01-01,583,True,True
Georgia,2007-01-01,4725,True,False
Georgia,2007-01-01,3551,True,True
Georgia,2007-01-01,1174,True,False
Georgia,2007-01-01,6840,True,True
Georgia,2007-01-01,613,True,True
Georgia,2007-01-01,2115,False,True
Georgia,2007-01-01,2071,False,True
Georgia,2007-01-01,44,True,True
Georgia,2007-01-01,657,True,True
Georgia,2007-01-01,5028,False,True
Georgia,2007-01-01,5227,True,False
Georgia,2007-01-01,278,True,True
Georgia,2007-01-01,1971,True,False
Georgia,2007-01-01,1091,True,True
Georgia,2007-01-01,880,True,False
Georgia,2007-01-01,10255,True,True
Georgia,2007-01-01,379,True,True
Georgia,2007-01-01,8284,False,True
Georgia,2007-01-01,3937,False,True
Georgia,2007-01-01,4347,True,True
Georgia,2007-01-01,158,True,True
Georgia,2007-01-01,304,False,True
Georgia,2007-01-01,160,True,False
Georgia,2007-01-01,74,True,True
Georgia,2007-01-01,333,True,False
Georgia,2007-01-01,181,True,True
Georgia,2007-01-01,152,True,False
Georgia,2007-01-01,464,True,True
Georgia,2007-01-01,84,True,True
Georgia,2007-01-01,131,False,True
Georgia,2007-01-01,123,False,True
Georgia,2007-01-01,8,True,True
Georgia,2007-01-01,90,True,True
Georgia,2007-01-01,373,False,True
Georgia,2007-01-01,116,True,False
Georgia,2007-01-01,90,True,True
Georgia,2007-01-01,451,True,False
Georgia,2007-01-01,339,True,True
Georgia,2007-01-01,112,True,False
Georgia,2007-01-01,489,True,True
Georgia,2007-01-01,0,True,True
Georgia,2007-01-01,38,False,True
Georgia,2007-01-01,34,False,True
Georgia,2007-01-01,4,True,True
Georgia,2007-01-01,69,True,True
Georgia,2007-01-01,413,False,True
Georgia,2007-01-01,127,True,False
Georgia,2007-01-01,38,True,True
Georgia,2007-01-01,188,True,False
Georgia,2007-01-01,146,True,True
Georgia,2007-01-01,42,True,False
Georgia,2007-01-01,540,True,True
Georgia,2007-01-01,31,True,True
Georgia,2007-01-01,352,False,True
Georgia,2007-01-01,267,False,True
Georgia,2007-01-01,85,True,True
Georgia,2007-01-01,154,True,True
Georgia,2007-01-01,346,False,True
Georgia,2007-01-01,191,True,False
Georgia,2007-01-01,45,True,True
Georgia,2007-01-01,329,True,False
Georgia,2007-01-01,160,True,True
Georgia,2007-01-01,169,True,False
Georgia,2007-01-01,537,True,True
Georgia,2007-01-01,109,True,True
Georgia,2007-01-01,208,False,True
Georgia,2007-01-01,186,False,True
Georgia,2007-01-01,22,True,True
Georgia,2007-01-01,160,True,True
Georgia,2007-01-01,435,False,True
Georgia,2007-01-01,79,True,False
Georgia,2007-01-01,0,True,True
Georgia,2007-01-01,344,True,False
Georgia,2007-01-01,275,True,True
Georgia,2007-01-01,69,True,False
Georgia,2007-01-01,514,True,True
Georgia,2007-01-01,160,True,True
Georgia,2007-01-01,170,False,True
Georgia,2007-01-01,160,False,True
Georgia,2007-01-01,10,True,True
Hawaii,2007-01-01,553,True,True
Hawaii,2007-01-01,1245,False,True
Hawaii,2007-01-01,1075,True,False
Hawaii,2007-01-01,18,True,True
Hawaii,2007-01-01,755,True,False
Hawaii,2007-01-01,346,True,True
Hawaii,2007-01-01,409,True,False
Hawaii,2007-01-01,2320,True,True
Hawaii,2007-01-01,535,True,True
Hawaii,2007-01-01,1565,False,True
Hawaii,2007-01-01,899,False,True
Hawaii,2007-01-01,666,True,True
Hawaii,2007-01-01,225,True,True
Hawaii,2007-01-01,2090,False,True
Hawaii,2007-01-01,1660,True,False
Hawaii,2007-01-01,114,True,True
Hawaii,2007-01-01,1957,True,False
Hawaii,2007-01-01,754,True,True
